caseid,task,arrive:timestamp,start:timestamp,time:timestamp,role,open_cases,st_tsk_wip,queue,event_nr,hour,month,timesincecasestart,timesincelastevent,timesincemidnight,weekday,attrib_trace,label
109755,Visto Bueno Cierre Proceso,2016-04-15 00:24:12,2016-04-15 02:02:45,2016-04-15 02:26:03,15930,61,0.03276209677419355,0,8,2,4,106298.89999998333,99.83333333333333,122.75,5,{'lifecycle:transition': 'complete'},regular
109502,Validar solicitud / pre-homologacion,2016-04-14 12:59:02,2016-04-15 02:30:02,2016-04-15 02:30:02,22475,65,0.012852822580645162,0,7,2,4,106326.18333331666,811.0,150.03333333333333,5,{'lifecycle:transition': 'complete'},deviant
109555,Evaluacion curso,2016-04-14 15:09:50,2016-04-15 06:23:57,2016-04-15 07:16:46,22485,64,0.07787298387096774,0,5,6,4,106560.09999998333,914.1666666666666,383.95,5,{'lifecycle:transition': 'complete'},regular
109552,Evaluacion curso,2016-04-14 21:31:29,2016-04-15 07:20:47,2016-04-15 07:27:08,241,63,0.07787298387096774,0,6,7,4,106616.93333331666,661.5666666666667,440.78333333333336,5,{'lifecycle:transition': 'complete'},regular
109556,Cancelar Solicitud,2016-04-12 17:16:01,2016-04-15 07:26:51,2016-04-15 07:27:14,12196,68,0.26537298387096775,0,3,7,4,106622.99999998332,3733.25,446.85,5,{'lifecycle:transition': 'complete'},deviant
106551,Homologacion por grupo de cursos,2016-04-08 14:41:12,2016-04-15 05:31:53,2016-04-15 07:38:27,15930,67,0.5632560483870968,0,5,5,4,106508.03333331666,9618.183333333332,331.8833333333333,5,{'lifecycle:transition': 'complete'},regular
110452,Traer informacion estudiante - banner,2016-04-15 08:06:11,2016-04-15 08:06:11,2016-04-15 08:06:11,19019,60,0.0,0,1,8,4,106662.33333331667,106662.33333331667,486.18333333333334,5,{'lifecycle:transition': 'complete'},regular
110251,Validar solicitud,2016-04-15 01:29:26,2016-04-15 08:51:51,2016-04-15 08:52:59,22475,61,0.24168346774193547,0,3,8,4,106707.99999998332,442.53333333333336,531.85,5,{'lifecycle:transition': 'complete'},regular
110454,Traer informacion estudiante - banner,2016-04-15 09:45:46,2016-04-15 09:45:46,2016-04-15 09:45:46,7144,61,0.0,0,1,9,4,106761.91666665,106761.91666665,585.7666666666667,5,{'lifecycle:transition': 'complete'},deviant
110452,Radicar Solicitud Homologacion,2016-04-15 08:06:11,2016-04-15 10:06:58,2016-04-15 10:16:00,19019,60,0.10231854838709678,0,2,10,4,106783.11666664999,120.78333333333333,606.9666666666667,5,{'lifecycle:transition': 'complete'},regular
110456,Traer informacion estudiante - banner,2016-04-15 10:54:09,2016-04-15 10:54:09,2016-04-15 10:54:09,7144,62,0.0,0,1,10,4,106830.29999998333,106830.29999998333,654.15,5,{'lifecycle:transition': 'complete'},deviant
110457,Traer informacion estudiante - banner,2016-04-15 10:58:05,2016-04-15 10:58:05,2016-04-15 10:58:05,7144,63,0.0,0,1,10,4,106834.23333331666,106834.23333331666,658.0833333333334,5,{'lifecycle:transition': 'complete'},deviant
110459,Traer informacion estudiante - banner,2016-04-15 11:30:08,2016-04-15 11:30:08,2016-04-15 11:30:08,5488,64,0.0,0,1,11,4,106866.28333331666,106866.28333331666,690.1333333333333,5,{'lifecycle:transition': 'complete'},deviant
110454,Radicar Solicitud Homologacion,2016-04-15 09:45:46,2016-04-15 11:42:47,2016-04-15 11:44:26,7144,61,0.10231854838709678,0,2,11,4,106878.93333331666,117.01666666666667,702.7833333333333,5,{'lifecycle:transition': 'complete'},deviant
110503,Traer informacion estudiante - banner,2016-04-15 12:25:30,2016-04-15 12:25:30,2016-04-15 12:25:30,8033,65,0.0,0,1,12,4,106921.64999998333,106921.64999998333,745.5,5,{'lifecycle:transition': 'complete'},deviant
110456,Radicar Solicitud Homologacion,2016-04-15 10:54:09,2016-04-15 12:47:30,2016-04-15 12:58:43,7144,62,0.10231854838709678,0,2,12,4,106943.64999998333,113.35,767.5,5,{'lifecycle:transition': 'complete'},deviant
110457,Radicar Solicitud Homologacion,2016-04-15 10:58:05,2016-04-15 12:58:43,2016-04-15 12:59:18,7144,63,0.10231854838709678,0,2,12,4,106943.98333331666,109.75,767.8333333333334,5,{'lifecycle:transition': 'complete'},deviant
110459,Radicar Solicitud Homologacion,2016-04-15 11:30:08,2016-04-15 13:16:21,2016-04-15 13:16:27,5488,64,0.10231854838709678,0,2,13,4,106972.49999998332,106.21666666666667,796.35,5,{'lifecycle:transition': 'complete'},deviant
110462,Traer informacion estudiante - banner,2016-04-15 13:20:38,2016-04-15 13:20:38,2016-04-15 13:20:38,19019,66,0.0,0,1,13,4,106976.78333331666,106976.78333331666,800.6333333333333,5,{'lifecycle:transition': 'complete'},regular
110464,Traer informacion estudiante - banner,2016-04-15 13:37:06,2016-04-15 13:37:06,2016-04-15 13:37:06,19019,67,0.0,0,1,13,4,106993.24999998332,106993.24999998332,817.1,5,{'lifecycle:transition': 'complete'},regular
109552,Validacion final,2016-04-15 07:27:08,2016-04-15 13:49:49,2016-04-15 13:51:57,22404,59,0.010080645161290322,0,7,13,4,107005.96666665,389.03333333333336,829.8166666666667,5,{'lifecycle:transition': 'complete'},regular
108901,Homologacion por grupo de cursos,2016-04-14 02:33:31,2016-04-15 11:36:35,2016-04-15 14:38:58,4560,70,0.5632560483870968,0,7,11,4,106872.73333331666,1989.3333333333333,696.5833333333334,5,{'lifecycle:transition': 'complete'},regular
110503,Radicar Solicitud Homologacion,2016-04-15 12:25:30,2016-04-15 14:40:08,2016-04-15 14:49:38,8033,65,0.10231854838709678,0,2,14,4,107056.28333331666,134.63333333333333,880.1333333333333,5,{'lifecycle:transition': 'complete'},deviant
110251,Revisar curso,2016-04-15 08:52:59,2016-04-15 14:45:06,2016-04-15 14:52:10,49,60,0.04788306451612903,0,4,14,4,107061.24999998332,353.25,885.1,5,{'lifecycle:transition': 'complete'},regular
110552,Cancelar Solicitud,2016-04-15 15:30:20,2016-04-15 15:30:20,2016-04-15 15:30:28,19916,68,0.26537298387096775,0,1,15,4,107106.48333331666,107106.48333331666,930.3333333333334,5,{'lifecycle:transition': 'complete'},deviant
110462,Radicar Solicitud Homologacion,2016-04-15 13:20:38,2016-04-15 15:31:21,2016-04-15 15:31:21,19019,66,0.10231854838709678,0,2,15,4,107107.49999998332,130.71666666666667,931.35,5,{'lifecycle:transition': 'complete'},regular
110465,Traer informacion estudiante - banner,2016-04-15 15:32:25,2016-04-15 15:32:25,2016-04-15 15:32:25,19916,69,0.0,0,1,15,4,107108.56666664999,107108.56666664999,932.4166666666666,5,{'lifecycle:transition': 'complete'},deviant
110466,Traer informacion estudiante - banner,2016-04-15 15:38:30,2016-04-15 15:38:30,2016-04-15 15:38:30,19916,70,0.0,0,1,15,4,107114.64999998333,107114.64999998333,938.5,5,{'lifecycle:transition': 'complete'},deviant
110464,Radicar Solicitud Homologacion,2016-04-15 13:37:06,2016-04-15 15:44:00,2016-04-15 15:44:57,19019,67,0.10231854838709678,0,2,15,4,107120.14999998333,126.9,944.0,5,{'lifecycle:transition': 'complete'},regular
110551,Traer informacion estudiante - banner,2016-04-15 16:17:48,2016-04-15 16:17:48,2016-04-15 16:17:48,19019,71,0.0,0,1,16,4,107153.94999998334,107153.94999998334,977.8,5,{'lifecycle:transition': 'complete'},regular
110465,Radicar Solicitud Homologacion,2016-04-15 15:32:25,2016-04-15 17:02:09,2016-04-15 17:02:12,19916,69,0.10231854838709678,0,2,17,4,107198.29999998333,89.73333333333333,1022.15,5,{'lifecycle:transition': 'complete'},deviant
110452,Validar solicitud,2016-04-15 10:16:00,2016-04-15 17:01:49,2016-04-15 17:03:16,19019,61,0.24168346774193547,0,3,17,4,107197.96666665,414.85,1021.8166666666667,5,{'lifecycle:transition': 'complete'},regular
108452,Cancelar Solicitud,2016-04-11 22:42:29,2016-04-15 16:15:23,2016-04-15 17:04:04,4126,68,0.26537298387096775,0,5,16,4,107151.53333331666,5372.9,975.3833333333333,5,{'lifecycle:transition': 'complete'},regular
109552,Visto Bueno Cierre Proceso,2016-04-15 13:51:57,2016-04-15 16:48:17,2016-04-15 17:04:33,4560,67,0.03276209677419355,0,8,16,4,107184.43333331666,178.46666666666667,1008.2833333333333,5,{'lifecycle:transition': 'complete'},regular
110466,Radicar Solicitud Homologacion,2016-04-15 15:38:30,2016-04-15 17:05:09,2016-04-15 17:05:12,19916,70,0.10231854838709678,0,2,17,4,107201.29999998333,86.65,1025.15,5,{'lifecycle:transition': 'complete'},deviant
110551,Radicar Solicitud Homologacion,2016-04-15 16:17:48,2016-04-15 17:41:25,2016-04-15 17:56:03,19019,71,0.10231854838709678,0,2,17,4,107237.56666664999,83.61666666666666,1061.4166666666667,5,{'lifecycle:transition': 'complete'},regular
109552,Transferir Creditos,2016-04-15 17:04:33,2016-04-15 18:15:41,2016-04-15 18:15:41,4560,71,0.0005040322580645161,0,9,18,4,107271.83333331667,87.4,1095.6833333333334,5,{'lifecycle:transition': 'complete'},regular
109555,Homologacion por grupo de cursos,2016-04-15 07:16:46,2016-04-15 17:45:19,2016-04-15 19:32:20,6889,59,0.5632560483870968,0,6,17,4,107241.46666665,681.3666666666667,1065.3166666666666,5,{'lifecycle:transition': 'complete'},regular
110602,Traer informacion estudiante - banner,2016-04-15 19:47:54,2016-04-15 19:47:54,2016-04-15 19:47:54,13544,71,0.0,0,1,19,4,107364.04999998333,107364.04999998333,1187.9,5,{'lifecycle:transition': 'complete'},deviant
110603,Traer informacion estudiante - banner,2016-04-15 20:33:48,2016-04-15 20:33:48,2016-04-15 20:33:48,13544,72,0.0,0,1,20,4,107409.94999998334,107409.94999998334,1233.8,5,{'lifecycle:transition': 'complete'},deviant
110251,Homologacion por grupo de cursos,2016-04-15 14:52:10,2016-04-15 17:39:11,2016-04-15 20:54:55,1343,67,0.5632560483870968,0,5,17,4,107235.33333331667,174.08333333333334,1059.1833333333334,5,{'lifecycle:transition': 'complete'},regular
110606,Traer informacion estudiante - banner,2016-04-15 21:01:12,2016-04-15 21:01:12,2016-04-15 21:01:12,13544,73,0.0,0,1,21,4,107437.34999998333,107437.34999998333,1261.2,5,{'lifecycle:transition': 'complete'},deviant
110607,Traer informacion estudiante - banner,2016-04-15 21:08:47,2016-04-15 21:08:47,2016-04-15 21:08:47,13544,74,0.0,0,1,21,4,107444.93333331666,107444.93333331666,1268.7833333333333,5,{'lifecycle:transition': 'complete'},deviant
110608,Traer informacion estudiante - banner,2016-04-15 21:11:49,2016-04-15 21:11:49,2016-04-15 21:11:49,13544,75,0.0,0,1,21,4,107447.96666665,107447.96666665,1271.8166666666666,5,{'lifecycle:transition': 'complete'},deviant
110459,Validar solicitud,2016-04-15 13:16:27,2016-04-15 21:12:15,2016-04-15 21:13:38,22404,65,0.24168346774193547,0,3,21,4,107448.39999998333,475.9,1272.25,5,{'lifecycle:transition': 'complete'},deviant
110609,Traer informacion estudiante - banner,2016-04-15 21:17:57,2016-04-15 21:17:57,2016-04-15 21:17:57,13544,76,0.0,0,1,21,4,107454.09999998333,107454.09999998333,1277.95,5,{'lifecycle:transition': 'complete'},deviant
110611,Traer informacion estudiante - banner,2016-04-15 21:25:07,2016-04-15 21:25:07,2016-04-15 21:25:07,13544,77,0.0,0,1,21,4,107461.26666665,107461.26666665,1285.1166666666666,5,{'lifecycle:transition': 'complete'},deviant
110552,Notificacion estudiante cancelacion soli,2016-04-15 15:30:28,2016-04-15 21:37:17,2016-04-15 21:37:17,19916,68,0.0,0,2,21,4,107473.43333331666,366.95,1297.2833333333333,5,{'lifecycle:transition': 'complete'},deviant
110602,Radicar Solicitud Homologacion,2016-04-15 19:47:54,2016-04-15 21:40:21,2016-04-15 21:40:21,13544,71,0.10231854838709678,0,2,21,4,107476.49999998332,112.45,1300.35,5,{'lifecycle:transition': 'complete'},deviant
106651,Notificacion estudiante cancelacion soli,2016-04-06 16:05:38,2016-04-15 21:49:01,2016-04-15 21:49:01,22475,72,0.0,0,4,21,4,107485.16666665,13303.383333333333,1309.0166666666667,5,{'lifecycle:transition': 'complete'},deviant
110606,Radicar Solicitud Homologacion,2016-04-15 21:01:12,2016-04-15 22:09:16,2016-04-15 22:09:16,13544,73,0.10231854838709678,0,2,22,4,107505.41666665,68.06666666666666,1329.2666666666667,5,{'lifecycle:transition': 'complete'},deviant
110607,Radicar Solicitud Homologacion,2016-04-15 21:08:47,2016-04-15 22:14:12,2016-04-15 22:14:12,13544,74,0.10231854838709678,0,2,22,4,107510.34999998333,65.41666666666667,1334.2,5,{'lifecycle:transition': 'complete'},deviant
110608,Radicar Solicitud Homologacion,2016-04-15 21:11:49,2016-04-15 22:14:38,2016-04-15 22:14:38,13544,75,0.10231854838709678,0,2,22,4,107510.78333331666,62.81666666666667,1334.6333333333334,5,{'lifecycle:transition': 'complete'},deviant
110609,Radicar Solicitud Homologacion,2016-04-15 21:17:57,2016-04-15 22:18:13,2016-04-15 22:18:13,13544,76,0.10231854838709678,0,2,22,4,107514.36666664999,60.266666666666666,1338.2166666666667,5,{'lifecycle:transition': 'complete'},deviant
110603,Radicar Solicitud Homologacion,2016-04-15 20:33:48,2016-04-15 22:22:50,2016-04-15 22:22:50,13544,72,0.10231854838709678,0,2,22,4,107518.98333331666,109.03333333333333,1342.8333333333333,5,{'lifecycle:transition': 'complete'},deviant
110611,Radicar Solicitud Homologacion,2016-04-15 21:25:07,2016-04-15 22:22:54,2016-04-15 22:22:54,13544,77,0.10231854838709678,0,2,22,4,107519.04999998333,57.78333333333333,1342.9,5,{'lifecycle:transition': 'complete'},deviant
109603,Validacion final,2016-04-15 01:24:09,2016-04-15 23:07:48,2016-04-15 23:07:49,19019,61,0.010080645161290322,0,5,23,4,107563.94999998334,1303.6833333333334,1387.8,5,{'lifecycle:transition': 'complete'},regular
110251,Evaluacion curso,2016-04-15 20:54:55,2016-04-15 20:54:59,2016-04-15 23:46:33,49,72,0.07787298387096774,0,6,20,4,107431.13333331667,195.8,1254.9833333333333,5,{'lifecycle:transition': 'complete'},regular
110251,Visto Bueno Cierre Proceso,2016-04-15 23:46:33,2016-04-15 23:46:37,2016-04-16 00:05:39,1343,76,0.03276209677419355,0,7,23,4,107602.76666665,171.63333333333333,1426.6166666666666,5,{'lifecycle:transition': 'complete'},regular
110251,Validacion final,2016-04-16 00:05:39,2016-04-16 00:13:37,2016-04-16 00:13:37,22475,76,0.010080645161290322,0,8,0,4,107629.76666665,27.0,13.616666666666667,6,{'lifecycle:transition': 'complete'},regular
110462,Validar solicitud,2016-04-15 15:31:21,2016-04-16 01:51:07,2016-04-16 01:51:07,22475,68,0.24168346774193547,0,3,1,4,107727.26666665,619.7666666666667,111.11666666666666,6,{'lifecycle:transition': 'complete'},regular
110464,Validar solicitud,2016-04-15 15:44:57,2016-04-16 01:57:21,2016-04-16 01:57:24,22475,70,0.24168346774193547,0,3,1,4,107733.49999998332,613.35,117.35,6,{'lifecycle:transition': 'complete'},regular
110251,Transferir Creditos,2016-04-16 00:13:37,2016-04-16 02:13:26,2016-04-16 02:13:26,1343,76,0.0005040322580645161,0,9,2,4,107749.58333331667,119.81666666666666,133.43333333333334,6,{'lifecycle:transition': 'complete'},regular
109555,Validacion final,2016-04-15 19:32:20,2016-04-16 02:44:38,2016-04-16 02:44:41,7080,70,0.010080645161290322,0,7,2,4,107780.78333331666,539.3166666666667,164.63333333333333,6,{'lifecycle:transition': 'complete'},regular
110551,Validar solicitud,2016-04-15 17:56:03,2016-04-16 02:50:55,2016-04-16 02:54:58,677,71,0.24168346774193547,0,3,2,4,107787.06666664999,549.5,170.91666666666666,6,{'lifecycle:transition': 'complete'},regular
110452,Revisar curso,2016-04-15 17:03:16,2016-04-16 02:59:46,2016-04-16 03:00:25,659,71,0.04788306451612903,0,4,2,4,107795.91666665,597.95,179.76666666666668,6,{'lifecycle:transition': 'complete'},regular
110606,Validar solicitud,2016-04-15 22:09:16,2016-04-16 03:03:15,2016-04-16 03:03:15,22404,76,0.24168346774193547,0,3,3,4,107799.39999998333,293.98333333333335,183.25,6,{'lifecycle:transition': 'complete'},deviant
110608,Validar solicitud,2016-04-15 22:14:38,2016-04-16 03:06:41,2016-04-16 03:06:41,22404,76,0.24168346774193547,0,3,3,4,107802.83333331667,292.05,186.68333333333334,6,{'lifecycle:transition': 'complete'},deviant
110607,Validar solicitud,2016-04-15 22:14:12,2016-04-16 03:07:12,2016-04-16 03:07:12,22404,76,0.24168346774193547,0,3,3,4,107803.34999998333,293.0,187.2,6,{'lifecycle:transition': 'complete'},deviant
110609,Validar solicitud,2016-04-15 22:18:13,2016-04-16 03:09:22,2016-04-16 03:09:22,22404,76,0.24168346774193547,0,3,3,4,107805.51666665,291.15,189.36666666666667,6,{'lifecycle:transition': 'complete'},deviant
110611,Validar solicitud,2016-04-15 22:22:54,2016-04-16 03:13:11,2016-04-16 03:13:11,22404,76,0.24168346774193547,0,3,3,4,107809.33333331667,290.28333333333336,193.18333333333334,6,{'lifecycle:transition': 'complete'},deviant
110459,Homologacion por grupo de cursos,2016-04-15 21:13:38,2016-04-16 05:06:01,2016-04-16 05:06:01,22404,75,0.5632560483870968,0,4,5,4,107922.16666665,473.76666666666665,306.01666666666665,6,{'lifecycle:transition': 'complete'},deviant
110602,Validar solicitud,2016-04-15 21:40:21,2016-04-16 06:57:06,2016-04-16 06:57:06,22404,77,0.24168346774193547,0,3,6,4,108033.24999998332,556.75,417.1,6,{'lifecycle:transition': 'complete'},deviant
110603,Validar solicitud,2016-04-15 22:22:50,2016-04-16 07:42:08,2016-04-16 07:42:08,22404,76,0.24168346774193547,0,3,7,4,108078.28333331666,559.3,462.1333333333333,6,{'lifecycle:transition': 'complete'},deviant
109603,Visto Bueno Cierre Proceso,2016-04-15 23:07:49,2016-04-16 08:40:00,2016-04-16 08:40:00,1007,76,0.03276209677419355,0,6,8,4,108136.14999998333,572.2,520.0,6,{'lifecycle:transition': 'complete'},regular
109555,Visto Bueno Cierre Proceso,2016-04-16 02:44:41,2016-04-16 10:35:32,2016-04-16 11:29:38,6889,75,0.03276209677419355,0,8,10,4,108251.68333331666,470.9,635.5333333333333,6,{'lifecycle:transition': 'complete'},regular
110701,Traer informacion estudiante - banner,2016-04-16 12:00:43,2016-04-16 12:00:43,2016-04-16 12:00:43,11829,76,0.0,0,1,12,4,108336.86666664999,108336.86666664999,720.7166666666667,6,{'lifecycle:transition': 'complete'},regular
106851,Visto Bueno Cierre Proceso,2016-04-14 00:28:10,2016-04-16 10:48:19,2016-04-16 12:31:07,1343,71,0.03276209677419355,0,7,10,4,108264.46666665,3518.4333333333334,648.3166666666667,6,{'lifecycle:transition': 'complete'},regular
110454,Cancelar Solicitud,2016-04-15 11:44:26,2016-04-16 14:27:16,2016-04-16 14:35:08,19019,64,0.26537298387096775,0,3,14,4,108483.41666665,1604.4833333333333,867.2666666666667,6,{'lifecycle:transition': 'complete'},deviant
110456,Cancelar Solicitud,2016-04-15 12:58:43,2016-04-16 15:43:49,2016-04-16 15:50:41,19019,65,0.26537298387096775,0,3,15,4,108559.96666665,1616.3166666666666,943.8166666666667,6,{'lifecycle:transition': 'complete'},deviant
110457,Cancelar Solicitud,2016-04-15 12:59:18,2016-04-16 15:51:32,2016-04-16 15:59:17,19019,65,0.26537298387096775,0,3,15,4,108567.68333331666,1623.7,951.5333333333333,6,{'lifecycle:transition': 'complete'},deviant
110466,Cancelar Solicitud,2016-04-15 17:05:12,2016-04-16 15:57:32,2016-04-16 16:09:28,7297,71,0.26537298387096775,0,3,15,4,108573.68333331666,1372.3833333333334,957.5333333333333,6,{'lifecycle:transition': 'complete'},deviant
110851,Traer informacion estudiante - banner,2016-04-16 16:16:58,2016-04-16 16:16:58,2016-04-16 16:16:58,6723,77,0.0,0,1,16,4,108593.11666664999,108593.11666664999,976.9666666666667,6,{'lifecycle:transition': 'complete'},regular
108901,Validacion final,2016-04-15 14:38:58,2016-04-16 16:36:13,2016-04-16 16:41:56,22404,67,0.010080645161290322,0,8,16,4,108612.36666664999,1739.6333333333334,996.2166666666667,6,{'lifecycle:transition': 'complete'},regular
110853,Traer informacion estudiante - banner,2016-04-16 17:11:13,2016-04-16 17:11:13,2016-04-16 17:11:13,6723,78,0.0,0,1,17,4,108647.36666664999,108647.36666664999,1031.2166666666667,6,{'lifecycle:transition': 'complete'},deviant
110854,Traer informacion estudiante - banner,2016-04-16 17:34:07,2016-04-16 17:34:07,2016-04-16 17:34:07,6723,79,0.0,0,1,17,4,108670.26666665,108670.26666665,1054.1166666666666,6,{'lifecycle:transition': 'complete'},deviant
110701,Radicar Solicitud Homologacion,2016-04-16 12:00:43,2016-04-16 18:04:15,2016-04-16 18:04:15,11829,76,0.10231854838709678,0,2,18,4,108700.39999998333,363.53333333333336,1084.25,6,{'lifecycle:transition': 'complete'},regular
110465,Cancelar Solicitud,2016-04-15 17:02:12,2016-04-16 19:05:07,2016-04-16 19:05:07,19916,71,0.26537298387096775,0,3,19,4,108761.26666665,1562.9666666666667,1145.1166666666666,6,{'lifecycle:transition': 'complete'},deviant
109555,Transferir Creditos,2016-04-16 11:29:38,2016-04-16 19:34:32,2016-04-16 19:34:32,6889,75,0.0005040322580645161,0,9,19,4,108790.68333331666,539.0,1174.5333333333333,6,{'lifecycle:transition': 'complete'},regular
110851,Radicar Solicitud Homologacion,2016-04-16 16:16:58,2016-04-16 21:02:34,2016-04-16 21:02:34,6723,77,0.10231854838709678,0,2,21,4,108878.71666665,285.6,1262.5666666666666,6,{'lifecycle:transition': 'complete'},regular
109452,Cancelar Solicitud,2016-04-13 14:24:24,2016-04-16 16:27:06,2016-04-16 21:05:52,19019,72,0.26537298387096775,5,4,16,4,108603.24999998332,4957.116666666667,987.1,6,{'lifecycle:transition': 'complete'},deviant
109603,Transferir Creditos,2016-04-16 08:40:00,2016-04-16 21:33:49,2016-04-16 21:33:49,1007,75,0.0005040322580645161,0,7,21,4,108909.96666665,773.8166666666667,1293.8166666666666,6,{'lifecycle:transition': 'complete'},regular
110853,Radicar Solicitud Homologacion,2016-04-16 17:11:13,2016-04-16 21:35:38,2016-04-16 21:35:38,6723,78,0.10231854838709678,0,2,21,4,108911.78333331666,264.4166666666667,1295.6333333333334,6,{'lifecycle:transition': 'complete'},deviant
110854,Radicar Solicitud Homologacion,2016-04-16 17:34:07,2016-04-16 21:49:49,2016-04-16 21:49:49,6723,79,0.10231854838709678,0,2,21,4,108925.96666665,255.7,1309.8166666666666,6,{'lifecycle:transition': 'complete'},deviant
108452,Evaluacion curso,2016-04-15 17:04:04,2016-04-17 00:08:10,2016-04-17 00:33:53,19019,71,0.07787298387096774,0,6,0,4,109064.31666664999,1912.7833333333333,8.166666666666666,7,{'lifecycle:transition': 'complete'},regular
110503,Cancelar Solicitud,2016-04-15 14:49:38,2016-04-16 23:13:01,2016-04-17 00:36:47,1707,67,0.26537298387096775,0,3,23,4,109009.16666665,1952.8833333333334,1393.0166666666667,6,{'lifecycle:transition': 'complete'},deviant
110452,Evaluacion curso,2016-04-16 03:00:25,2016-04-17 04:46:18,2016-04-17 05:07:14,659,75,0.07787298387096774,0,5,4,4,109342.44999998334,1546.5333333333333,286.3,7,{'lifecycle:transition': 'complete'},regular
110459,Revisar curso,2016-04-16 05:06:01,2016-04-17 05:32:22,2016-04-17 05:32:22,22404,75,0.04788306451612903,0,5,5,4,109388.51666665,1466.35,332.3666666666667,7,{'lifecycle:transition': 'complete'},deviant
110459,Evaluacion curso,2016-04-17 05:32:22,2016-04-17 05:32:26,2016-04-17 05:32:26,22404,78,0.07787298387096774,0,6,5,4,109388.58333331667,0.06666666666666667,332.43333333333334,7,{'lifecycle:transition': 'complete'},deviant
110459,Validar solicitud / pre-homologacion,2016-04-17 05:32:26,2016-04-17 05:32:30,2016-04-17 05:32:30,22404,78,0.012852822580645162,0,7,5,4,109388.64999998333,0.06666666666666667,332.5,7,{'lifecycle:transition': 'complete'},deviant
110452,Homologacion por grupo de cursos,2016-04-17 05:07:14,2016-04-17 05:07:18,2016-04-17 07:31:16,1007,78,0.5632560483870968,0,6,5,4,109363.44999998334,21.0,307.3,7,{'lifecycle:transition': 'complete'},regular
110452,Validacion final,2016-04-17 07:31:16,2016-04-17 07:31:20,2016-04-17 07:31:20,19019,77,0.010080645161290322,0,7,7,4,109507.48333331666,144.03333333333333,451.3333333333333,7,{'lifecycle:transition': 'complete'},regular
110452,Visto Bueno Cierre Proceso,2016-04-17 07:31:20,2016-04-17 07:31:24,2016-04-17 09:33:52,1007,77,0.03276209677419355,0,8,7,4,109507.54999998333,0.06666666666666667,451.4,7,{'lifecycle:transition': 'complete'},regular
109603,Transferir creditos homologables,2016-04-16 21:33:49,2016-04-17 09:33:52,2016-04-17 09:33:52,1007,78,0.0010080645161290322,0,8,9,4,109619.56666664999,709.6,563.4166666666666,7,{'lifecycle:transition': 'complete'},regular
110452,Transferir Creditos,2016-04-17 09:33:52,2016-04-17 09:33:56,2016-04-17 09:33:56,1007,77,0.0005040322580645161,1,9,9,4,109630.08333331667,122.53333333333333,573.9333333333333,7,{'lifecycle:transition': 'complete'},regular
110606,Homologacion por grupo de cursos,2016-04-16 03:03:15,2016-04-17 09:57:07,2016-04-17 09:57:07,22404,75,0.5632560483870968,0,4,9,4,109653.26666665,1853.8666666666666,597.1166666666667,7,{'lifecycle:transition': 'complete'},deviant
110607,Homologacion por grupo de cursos,2016-04-16 03:07:12,2016-04-17 10:04:22,2016-04-17 10:04:22,22404,75,0.5632560483870968,0,4,10,4,109660.51666665,1857.1666666666667,604.3666666666667,7,{'lifecycle:transition': 'complete'},deviant
110608,Homologacion por grupo de cursos,2016-04-16 03:06:41,2016-04-17 10:07:10,2016-04-17 10:07:10,22404,75,0.5632560483870968,0,4,10,4,109663.31666664999,1860.4833333333333,607.1666666666666,7,{'lifecycle:transition': 'complete'},deviant
110609,Homologacion por grupo de cursos,2016-04-16 03:09:22,2016-04-17 10:13:10,2016-04-17 10:13:10,22404,75,0.5632560483870968,0,4,10,4,109669.31666664999,1863.8,613.1666666666666,7,{'lifecycle:transition': 'complete'},deviant
110611,Homologacion por grupo de cursos,2016-04-16 03:13:11,2016-04-17 10:20:19,2016-04-17 10:20:19,22404,75,0.5632560483870968,0,4,10,4,109676.46666665,1867.1333333333334,620.3166666666667,7,{'lifecycle:transition': 'complete'},deviant
110901,Traer informacion estudiante - banner,2016-04-17 10:33:42,2016-04-17 10:33:42,2016-04-17 10:33:42,24536,76,0.0,0,1,10,4,109689.84999998333,109689.84999998333,633.7,7,{'lifecycle:transition': 'complete'},deviant
108703,Notificacion estudiante cancelacion soli,2016-04-12 08:39:42,2016-04-17 11:30:34,2016-04-17 11:30:34,294,64,0.0,0,4,11,4,109746.71666665,7594.866666666667,690.5666666666667,7,{'lifecycle:transition': 'complete'},deviant
108452,Validacion final,2016-04-17 00:33:53,2016-04-17 12:04:22,2016-04-17 12:04:48,22475,78,0.010080645161290322,0,7,12,4,109780.51666665,716.2,724.3666666666667,7,{'lifecycle:transition': 'complete'},regular
110951,Traer informacion estudiante - banner,2016-04-17 12:54:11,2016-04-17 12:54:11,2016-04-17 12:54:11,24536,76,0.0,0,1,12,4,109830.33333331667,109830.33333331667,774.1833333333333,7,{'lifecycle:transition': 'complete'},deviant
110952,Traer informacion estudiante - banner,2016-04-17 12:58:27,2016-04-17 12:58:27,2016-04-17 12:58:27,341,77,0.0,0,1,12,4,109834.59999998333,109834.59999998333,778.45,7,{'lifecycle:transition': 'complete'},deviant
110953,Traer informacion estudiante - banner,2016-04-17 12:59:58,2016-04-17 12:59:58,2016-04-17 12:59:58,24536,78,0.0,0,1,12,4,109836.11666664999,109836.11666664999,779.9666666666667,7,{'lifecycle:transition': 'complete'},deviant
