caseid,task,arrive:timestamp,start:timestamp,time:timestamp,role,open_cases,st_tsk_wip,queue,event_nr,hour,month,timesincecasestart,timesincelastevent,timesincemidnight,weekday,attrib_trace,label
250,Deliver Goods Services,2011-02-10 18:06:15,2011-02-12 07:56:11,2011-02-13 11:54:11,Karen Clarens,353,2.7682281828485076,0,12,4,2,59289.066666666666,6564.933333333333,249.06666666666666,5,{'lifecycle:transition': 'complete'},regular
245,Analyze Quotation Comparison Map,2011-02-13 08:18:15,2011-02-13 12:03:37,2011-02-13 12:19:37,Tesca Lobes,328,0.0646014355874575,0,10,12,2,62643.61666666667,9361.666666666666,723.6166666666667,7,{'lifecycle:transition': 'complete'},deviant
245,Choose best option,2011-02-13 12:19:37,2011-02-13 12:19:38,2011-02-13 12:19:38,Clement Duchot,327,0.0,0,11,12,2,62659.63333333333,16.016666666666666,739.6333333333333,7,{'lifecycle:transition': 'complete'},deviant
1938,Analyze Purchase Requisition,2011-02-10 14:57:50,2011-02-13 12:32:16,2011-02-13 12:41:16,Francis Odell,354,0.03333962976955043,0,2,12,2,62672.26666666667,4194.433333333333,752.2666666666667,7,{'lifecycle:transition': 'complete'},deviant
1941,Analyze Purchase Requisition,2011-02-10 15:40:31,2011-02-13 13:14:19,2011-02-13 13:18:19,Heinz Gutschmidt,354,0.03333962976955043,0,2,13,2,62714.316666666666,4208.8,794.3166666666667,7,{'lifecycle:transition': 'complete'},deviant
434,Create Quotation comparison Map,2011-02-08 06:17:03,2011-02-13 08:32:47,2011-02-13 13:53:47,Francois de Perrier,349,0.4004533434076313,51,5,6,2,55097.066666666666,6466.266666666666,377.06666666666666,2,{'lifecycle:transition': 'complete'},regular
1118,Send Request for Quotation to Supplier,2011-02-08 08:03:03,2011-02-13 13:53:47,2011-02-13 14:07:47,Francois de Perrier,348,0.07225160559123536,52,4,8,2,55203.066666666666,5581.383333333333,483.06666666666666,2,{'lifecycle:transition': 'complete'},regular
434,Analyze Quotation Comparison Map,2011-02-13 13:53:47,2011-02-13 13:53:48,2011-02-13 14:24:48,Tesca Lobes,326,0.0646014355874575,0,6,13,2,62753.8,7656.733333333334,833.8,7,{'lifecycle:transition': 'complete'},regular
461,Create Quotation comparison Map,2011-02-08 06:40:03,2011-02-13 09:18:50,2011-02-13 14:26:50,Karel de Groot,349,0.4004533434076313,63,5,6,2,55120.066666666666,6320.516666666666,400.06666666666666,2,{'lifecycle:transition': 'complete'},deviant
1310,Analyze Request for Quotation,2011-02-06 12:17:54,2011-02-13 14:07:47,2011-02-13 14:27:47,Francois de Perrier,353,0.1774650547789951,54,3,8,2,55224.61666666667,2656.7166666666667,504.6166666666667,2,{'lifecycle:transition': 'complete'},deviant
461,Analyze Quotation Comparison Map,2011-02-13 14:26:50,2011-02-13 14:26:51,2011-02-13 14:37:51,Nico Ojenbeer,326,0.0646014355874575,0,6,14,2,62786.85,7666.783333333334,866.85,7,{'lifecycle:transition': 'complete'},deviant
1920,Create Request for Quotation,2011-02-13 06:51:58,2011-02-13 14:43:06,2011-02-13 14:45:06,Francis Odell,328,0.04731771817151492,0,3,14,2,62803.1,477.1333333333333,883.1,7,{'lifecycle:transition': 'complete'},deviant
1949,Analyze Purchase Requisition,2011-02-10 17:27:23,2011-02-13 15:18:39,2011-02-13 15:24:39,Francis Odell,353,0.03333962976955043,0,2,15,2,62838.65,4245.266666666666,918.65,7,{'lifecycle:transition': 'complete'},deviant
250,Release Purchase Order,2011-02-13 11:54:11,2011-02-13 16:19:56,2011-02-13 16:20:56,Anne Olwada,327,0.032489610880241784,0,13,16,2,62899.933333333334,3610.866666666667,979.9333333333333,7,{'lifecycle:transition': 'complete'},regular
1310,Amend Request for Quotation,2011-02-13 14:27:47,2011-02-13 16:56:07,2011-02-13 17:08:07,Nico Ojenbeer,326,0.057329051756705704,0,4,16,2,62936.11666666667,7711.5,1016.1166666666667,7,{'lifecycle:transition': 'complete'},deviant
279,Deliver Goods Services,2011-02-10 21:38:04,2011-02-12 22:53:21,2011-02-13 19:54:21,Kiu Kan,351,2.7682281828485076,7,11,21,2,58898.083333333336,22.016666666666666,1298.0833333333333,4,{'lifecycle:transition': 'complete'},deviant
279,Release Purchase Order,2011-02-13 19:54:21,2011-02-13 19:54:22,2011-02-13 19:55:22,Anne Olwada,325,0.032489610880241784,0,12,19,2,63114.36666666667,4216.283333333334,1194.3666666666666,7,{'lifecycle:transition': 'complete'},deviant
254,Confirm Purchase Order,2011-02-11 10:03:57,2011-02-13 19:54:21,2011-02-13 20:16:21,Kiu Kan,345,0.06752927842840951,4,10,10,2,59643.96666666667,9098.083333333334,603.9666666666667,5,{'lifecycle:transition': 'complete'},deviant
461,Choose best option,2011-02-13 14:37:51,2011-02-13 20:18:59,2011-02-13 20:18:59,Miu Hanwan,326,0.0,0,7,20,2,63138.98333333333,352.1333333333333,1218.9833333333333,7,{'lifecycle:transition': 'complete'},deviant
419,Create Quotation comparison Map,2011-02-08 07:08:03,2011-02-13 14:26:50,2011-02-13 20:21:50,Karel de Groot,349,0.4004533434076313,63,6,7,2,55148.066666666666,6341.033333333334,428.06666666666666,2,{'lifecycle:transition': 'complete'},deviant
1308,Analyze Request for Quotation,2011-02-06 09:00:16,2011-02-13 20:21:50,2011-02-13 20:48:50,Karel de Groot,357,0.1774650547789951,61,3,7,2,55173.0,2801.733333333333,453.0,2,{'lifecycle:transition': 'complete'},deviant
306,Create Purchase Order,2011-02-08 05:05:22,2011-02-13 20:48:50,2011-02-13 20:56:50,Karel de Groot,349,0.048073290517567056,65,9,8,2,55254.933333333334,4855.533333333334,534.9333333333333,2,{'lifecycle:transition': 'complete'},regular
188,Settle Conditions With Supplier,2011-02-07 01:12:55,2011-02-13 08:41:15,2011-02-13 20:57:15,Magdalena Predutta,352,0.8897808840196448,96,10,1,2,53352.933333333334,0.016666666666666666,72.93333333333334,1,{'lifecycle:transition': 'complete'},deviant
306,Confirm Purchase Order,2011-02-13 20:56:50,2011-02-13 20:56:51,2011-02-13 21:05:51,Esmeralda Clay,325,0.06752927842840951,0,10,20,2,63176.85,7921.916666666667,1256.85,7,{'lifecycle:transition': 'complete'},regular
1128,Analyze Request for Quotation,2011-02-08 09:18:04,2011-02-13 20:56:50,2011-02-13 21:14:50,Karel de Groot,349,0.1774650547789951,57,5,9,2,55278.083333333336,8.016666666666667,558.0833333333334,2,{'lifecycle:transition': 'complete'},deviant
1941,Create Request for Quotation,2011-02-13 13:18:19,2011-02-13 21:12:22,2011-02-13 21:15:22,Francis Odell,326,0.04731771817151492,0,3,21,2,63192.36666666667,478.05,1272.3666666666666,7,{'lifecycle:transition': 'complete'},deviant
1128,Amend Request for Quotation,2011-02-13 21:14:50,2011-02-13 21:14:51,2011-02-13 21:24:51,Penn Osterwalder,325,0.057329051756705704,0,6,21,2,63194.85,7916.766666666666,1274.85,7,{'lifecycle:transition': 'complete'},deviant
1308,Amend Request for Quotation,2011-02-13 20:48:50,2011-02-13 21:22:29,2011-02-13 21:37:29,Miu Hanwan,325,0.057329051756705704,0,4,21,2,63202.48333333333,8029.483333333334,1282.4833333333333,7,{'lifecycle:transition': 'complete'},deviant
145,Deliver Goods Services,2011-02-01 22:23:48,2011-02-13 07:35:34,2011-02-13 22:16:34,Carmen Finacse,340,2.7682281828485076,26,14,22,2,45983.816666666666,4509.266666666666,1343.8166666666666,2,{'lifecycle:transition': 'complete'},deviant
150,Confirm Purchase Order,2011-02-01 22:38:32,2011-02-13 22:16:34,2011-02-13 22:26:34,Carmen Finacse,340,0.06752927842840951,27,11,22,2,45998.55,7039.333333333333,1358.55,2,{'lifecycle:transition': 'complete'},deviant
118,Send Invoice,2011-02-02 16:48:11,2011-02-13 22:26:34,2011-02-13 22:26:34,Carmen Finacse,340,0.0,28,15,17,2,47147.21666666667,5874.35,1067.2166666666667,3,{'lifecycle:transition': 'complete'},deviant
118,Release Supplier's Invoice,2011-02-13 22:26:34,2011-02-13 22:26:35,2011-02-13 22:28:35,Karalda Nimwada,325,0.04127313940309785,0,16,22,2,63266.583333333336,16119.366666666667,1346.5833333333333,7,{'lifecycle:transition': 'complete'},deviant
118,Authorize Supplier's Invoice payment,2011-02-13 22:28:35,2011-02-13 22:28:36,2011-02-13 22:28:36,Karalda Nimwada,325,0.0,0,17,22,2,63268.6,2.0166666666666666,1348.6,7,{'lifecycle:transition': 'complete'},deviant
164,Confirm Purchase Order,2011-02-03 04:36:07,2011-02-13 22:26:34,2011-02-13 22:40:34,Carmen Finacse,345,0.06752927842840951,29,11,4,2,47796.13333333333,6392.583333333333,276.1333333333333,4,{'lifecycle:transition': 'complete'},deviant
36_CF,Choose best option,2011-02-13 05:01:51,2011-02-13 15:05:48,2011-02-13 23:12:00,Immanuel Karagianni,328,0.0,0,9,15,2,62825.8,612.0333333333333,905.8,7,{'lifecycle:transition': 'complete'},deviant
186,Confirm Purchase Order,2011-02-03 08:03:11,2011-02-13 22:40:34,2011-02-13 23:14:34,Carmen Finacse,345,0.06752927842840951,30,11,8,2,48003.2,5506.066666666667,483.2,4,{'lifecycle:transition': 'complete'},deviant
31,Send Invoice,2011-02-03 08:15:11,2011-02-13 23:14:34,2011-02-13 23:14:34,Carmen Finacse,344,0.0,31,17,8,2,48015.2,4675.483333333334,495.2,4,{'lifecycle:transition': 'complete'},deviant
434,Choose best option,2011-02-13 14:24:48,2011-02-13 23:20:08,2011-02-13 23:20:08,Kim Passa,326,0.0,0,7,23,2,63320.13333333333,566.3333333333334,1400.1333333333334,7,{'lifecycle:transition': 'complete'},regular
149,Confirm Purchase Order,2011-02-03 13:02:03,2011-02-13 23:14:34,2011-02-13 23:34:34,Carmen Finacse,346,0.06752927842840951,32,13,13,2,48302.066666666666,4874.866666666667,782.0666666666667,4,{'lifecycle:transition': 'complete'},deviant
129,Confirm Purchase Order,2011-02-03 13:14:03,2011-02-13 23:34:34,2011-02-13 23:50:34,Carmen Finacse,347,0.06752927842840951,33,10,13,2,48314.066666666666,4837.516666666666,794.0666666666667,4,{'lifecycle:transition': 'complete'},deviant
54,Send Invoice,2011-02-03 21:48:07,2011-02-13 23:50:34,2011-02-13 23:50:34,Carmen Finacse,351,0.0,32,16,21,2,48828.13333333333,6944.183333333333,1308.1333333333334,4,{'lifecycle:transition': 'complete'},deviant
132,Send Invoice,2011-02-05 17:42:44,2011-02-13 23:50:34,2011-02-13 23:50:34,Carmen Finacse,353,0.0,21,14,17,2,51462.75,7272.383333333333,1062.75,6,{'lifecycle:transition': 'complete'},regular
38,Confirm Purchase Order,2011-02-05 17:55:44,2011-02-13 23:50:34,2011-02-13 23:55:34,Carmen Finacse,353,0.06752927842840951,22,17,17,2,51475.75,7248.2,1075.75,6,{'lifecycle:transition': 'complete'},regular
132,Release Supplier's Invoice,2011-02-13 23:50:34,2011-02-13 23:50:35,2011-02-13 23:56:35,Karalda Nimwada,325,0.04127313940309785,0,15,23,2,63350.583333333336,11887.833333333334,1430.5833333333333,7,{'lifecycle:transition': 'complete'},regular
120,Confirm Purchase Order,2011-02-06 04:17:56,2011-02-13 23:55:34,2011-02-14 00:09:34,Carmen Finacse,357,0.06752927842840951,22,15,4,2,52097.95,5197.75,257.95,7,{'lifecycle:transition': 'complete'},deviant
185,Deliver Goods Services,2011-02-11 01:16:21,2011-02-13 20:16:21,2011-02-14 00:19:21,Kiu Kan,350,2.7682281828485076,5,12,11,2,59733.6,1336.9333333333334,693.6,5,{'lifecycle:transition': 'complete'},deviant
122,Confirm Purchase Order,2011-02-06 14:51:07,2011-02-14 00:09:34,2011-02-14 00:27:34,Carmen Finacse,353,0.06752927842840951,23,16,17,2,52916.1,7815.55,1076.1,7,{'lifecycle:transition': 'complete'},deviant
419,Analyze Quotation Comparison Map,2011-02-13 20:21:50,2011-02-14 00:30:21,2011-02-14 00:40:21,Tesca Lobes,325,0.0646014355874575,0,7,0,2,63390.35,8242.283333333333,30.35,1,{'lifecycle:transition': 'complete'},deviant
118,Pay Invoice,2011-02-13 22:28:36,2011-02-14 00:34:43,2011-02-14 00:41:43,Pedro Alvares,325,0.055817907064601435,0,18,0,2,63394.71666666667,126.11666666666666,34.71666666666667,1,{'lifecycle:transition': 'complete'},deviant
258,Confirm Purchase Order,2011-02-11 11:36:16,2011-02-14 00:19:21,2011-02-14 00:47:21,Kiu Kan,342,0.06752927842840951,6,11,11,2,59736.28333333333,8887.25,696.2833333333333,5,{'lifecycle:transition': 'complete'},regular
308,Settle Conditions With Supplier,2011-02-06 10:04:08,2011-02-13 20:57:15,2011-02-14 01:15:15,Magdalena Predutta,357,0.8897808840196448,97,8,5,2,53608.73333333333,1164.6,328.73333333333335,1,{'lifecycle:transition': 'complete'},regular
193,Deliver Goods Services,2011-02-09 01:29:30,2011-02-12 17:49:15,2011-02-14 01:22:15,Sean Manney,345,2.7682281828485076,8,13,1,2,56249.51666666667,1818.5666666666666,89.51666666666667,3,{'lifecycle:transition': 'complete'},deviant
193,Release Purchase Order,2011-02-14 01:22:15,2011-02-14 01:48:38,2011-02-14 01:49:38,Nico Ojenbeer,324,0.032489610880241784,0,14,1,2,63468.63333333333,7219.116666666667,108.63333333333334,1,{'lifecycle:transition': 'complete'},deviant
352,Settle Conditions With Supplier,2011-02-08 02:14:17,2011-02-13 21:14:50,2011-02-14 03:27:50,Karel de Groot,349,0.8897808840196448,69,9,9,2,55306.833333333336,452.55,586.8333333333334,2,{'lifecycle:transition': 'complete'},deviant
54,Release Supplier's Invoice,2011-02-13 23:50:34,2011-02-14 03:24:09,2011-02-14 03:29:09,Karalda Nimwada,325,0.04127313940309785,0,17,3,2,63564.15,14736.016666666666,204.15,1,{'lifecycle:transition': 'complete'},deviant
54,Authorize Supplier's Invoice payment,2011-02-14 03:29:09,2011-02-14 03:29:10,2011-02-14 03:29:10,Pedro Alvares,324,0.0,0,18,3,2,63569.166666666664,5.016666666666667,209.16666666666666,1,{'lifecycle:transition': 'complete'},deviant
54,Pay Invoice,2011-02-14 03:29:10,2011-02-14 03:29:11,2011-02-14 03:36:11,Karalda Nimwada,324,0.055817907064601435,0,19,3,2,63569.183333333334,0.016666666666666666,209.18333333333334,1,{'lifecycle:transition': 'complete'},deviant
381,Settle Conditions With Supplier,2011-02-08 05:42:05,2011-02-13 14:27:47,2011-02-14 03:45:47,Francois de Perrier,349,0.8897808840196448,51,8,8,2,55247.9,185.81666666666666,527.9,2,{'lifecycle:transition': 'complete'},deviant
145,Release Purchase Order,2011-02-13 22:16:34,2011-02-14 03:49:33,2011-02-14 03:50:33,Miu Hanwan,325,0.032489610880241784,0,15,3,2,63589.55,17605.733333333334,229.55,1,{'lifecycle:transition': 'complete'},deviant
1375,Analyze Request for Quotation,2011-02-06 15:52:47,2011-02-14 03:27:50,2011-02-14 03:54:50,Karel de Groot,353,0.1774650547789951,62,3,9,2,55312.98333333333,2528.2,592.9833333333333,2,{'lifecycle:transition': 'complete'},regular
1309,Analyze Request for Quotation,2011-02-06 13:06:35,2011-02-14 03:45:47,2011-02-14 04:05:47,Francois de Perrier,353,0.1774650547789951,52,3,10,2,55363.666666666664,2748.0833333333335,643.6666666666666,2,{'lifecycle:transition': 'complete'},deviant
185,Release Purchase Order,2011-02-14 00:19:21,2011-02-14 04:04:52,2011-02-14 04:05:52,Anne Olwada,325,0.032489610880241784,0,13,4,2,63604.86666666667,3871.266666666667,244.86666666666667,1,{'lifecycle:transition': 'complete'},deviant
1338,Analyze Request for Quotation,2011-02-06 17:37:54,2011-02-14 03:54:50,2011-02-14 04:07:50,Karel de Groot,353,0.1774650547789951,63,3,13,2,55545.566666666666,2653.6666666666665,825.5666666666667,2,{'lifecycle:transition': 'complete'},deviant
140,Approve Purchase Order for payment,2011-02-08 15:12:05,2011-02-14 04:07:50,2011-02-14 04:08:50,Karel de Groot,351,0.030978466188137516,58,13,15,2,55632.1,1.0166666666666666,912.1,2,{'lifecycle:transition': 'complete'},deviant
140,Send Invoice,2011-02-14 04:08:50,2011-02-14 04:08:51,2011-02-14 04:08:51,Esmeralda Clay,323,0.0,0,14,4,2,63608.85,7976.75,248.85,1,{'lifecycle:transition': 'complete'},deviant
140,Release Supplier's Invoice,2011-02-14 04:08:51,2011-02-14 04:08:52,2011-02-14 04:14:52,Karalda Nimwada,323,0.04127313940309785,0,15,4,2,63608.86666666667,0.016666666666666666,248.86666666666667,1,{'lifecycle:transition': 'complete'},deviant
140,Authorize Supplier's Invoice payment,2011-02-14 04:14:52,2011-02-14 04:14:53,2011-02-14 04:14:53,Karalda Nimwada,323,0.0,0,16,4,2,63614.88333333333,6.016666666666667,254.88333333333333,1,{'lifecycle:transition': 'complete'},deviant
278,Create Purchase Order,2011-02-08 17:43:03,2011-02-14 04:08:50,2011-02-14 04:16:50,Karel de Groot,351,0.048073290517567056,59,12,17,2,55783.066666666666,5726.016666666666,1063.0666666666666,2,{'lifecycle:transition': 'complete'},deviant
6_CF,Approve Purchase Order for payment,2011-02-08 19:06:03,2011-02-14 04:16:50,2011-02-14 04:16:50,Karel de Groot,352,0.030978466188137516,57,16,19,2,55866.066666666666,1.4333333333333333,1146.0666666666666,2,{'lifecycle:transition': 'complete'},deviant
140,Pay Invoice,2011-02-14 04:14:53,2011-02-14 04:14:54,2011-02-14 04:20:54,Karalda Nimwada,323,0.055817907064601435,0,17,4,2,63614.9,0.016666666666666666,254.9,1,{'lifecycle:transition': 'complete'},deviant
1361,Analyze Request for Quotation,2011-02-07 03:22:07,2011-02-14 04:16:50,2011-02-14 04:38:50,Karel de Groot,351,0.1774650547789951,63,3,19,2,55919.61666666667,2448.5,1199.6166666666666,2,{'lifecycle:transition': 'complete'},regular
1377,Analyze Request for Quotation,2011-02-07 00:20:58,2011-02-14 04:05:47,2011-02-14 04:40:47,Francois de Perrier,352,0.1774650547789951,49,3,12,2,55458.566666666666,2169.6,738.5666666666667,2,{'lifecycle:transition': 'complete'},deviant
278,Confirm Purchase Order,2011-02-14 04:16:50,2011-02-14 04:16:51,2011-02-14 04:44:51,Esmeralda Clay,323,0.06752927842840951,0,13,4,2,63616.85,7833.783333333334,256.85,1,{'lifecycle:transition': 'complete'},deviant
229,Create Purchase Order,2011-02-08 14:26:22,2011-02-14 04:40:47,2011-02-14 04:49:47,Francois de Perrier,352,0.048073290517567056,57,11,14,2,55586.38333333333,5156.783333333334,866.3833333333333,2,{'lifecycle:transition': 'complete'},deviant
132,Settle Dispute With Supplier,2011-02-13 23:56:35,2011-02-14 04:18:43,2011-02-14 04:50:43,Pedro Alvares,325,0.06582924064979222,0,16,4,2,63618.71666666667,268.1333333333333,258.71666666666664,1,{'lifecycle:transition': 'complete'},regular
111,Deliver Goods Services,2011-02-09 11:09:29,2011-02-14 01:22:15,2011-02-14 05:01:15,Sean Manney,351,2.7682281828485076,9,14,11,2,56829.5,15142.7,669.5,3,{'lifecycle:transition': 'complete'},regular
115,Send Invoice,2011-02-11 02:56:22,2011-02-14 05:01:15,2011-02-14 05:01:15,Sean Manney,350,0.0,6,14,2,2,59216.38333333333,7010.45,176.38333333333333,5,{'lifecycle:transition': 'complete'},deviant
1375,Amend Request for Quotation,2011-02-14 03:54:50,2011-02-14 04:47:45,2011-02-14 05:01:45,Anne Olwada,323,0.057329051756705704,0,4,4,2,63647.75,8334.766666666666,287.75,1,{'lifecycle:transition': 'complete'},regular
115,Release Supplier's Invoice,2011-02-14 05:01:15,2011-02-14 05:01:16,2011-02-14 05:07:16,Karalda Nimwada,321,0.04127313940309785,0,15,5,2,63661.26666666667,4444.883333333333,301.26666666666665,1,{'lifecycle:transition': 'complete'},deviant
115,Authorize Supplier's Invoice payment,2011-02-14 05:07:16,2011-02-14 05:07:17,2011-02-14 05:07:17,Karalda Nimwada,321,0.0,0,16,5,2,63667.28333333333,6.016666666666667,307.28333333333336,1,{'lifecycle:transition': 'complete'},deviant
1380,Analyze Request for Quotation,2011-02-07 04:44:26,2011-02-14 04:49:47,2011-02-14 05:10:47,Francois de Perrier,352,0.1774650547789951,50,3,16,2,55722.03333333333,2166.6,1002.0333333333333,2,{'lifecycle:transition': 'complete'},deviant
1309,Amend Request for Quotation,2011-02-14 04:05:47,2011-02-14 05:07:55,2011-02-14 05:13:55,Alberto Duport,323,0.057329051756705704,0,4,5,2,63667.916666666664,8304.25,307.9166666666667,1,{'lifecycle:transition': 'complete'},deviant
115,Pay Invoice,2011-02-14 05:07:17,2011-02-14 05:07:18,2011-02-14 05:17:18,Karalda Nimwada,321,0.055817907064601435,0,17,5,2,63667.3,0.016666666666666666,307.3,1,{'lifecycle:transition': 'complete'},deviant
1338,Amend Request for Quotation,2011-02-14 04:07:50,2011-02-14 05:25:15,2011-02-14 05:40:15,Fjodor Kowalski,323,0.057329051756705704,0,4,5,2,63685.25,8139.683333333333,325.25,1,{'lifecycle:transition': 'complete'},deviant
1361,Amend Request for Quotation,2011-02-14 04:38:50,2011-02-14 05:51:41,2011-02-14 06:05:41,Elvira Lores,322,0.057329051756705704,0,4,5,2,63711.683333333334,7792.066666666667,351.68333333333334,1,{'lifecycle:transition': 'complete'},regular
132,Authorize Supplier's Invoice payment,2011-02-14 04:50:43,2011-02-14 06:32:21,2011-02-14 06:32:21,Pedro Alvares,321,0.0,0,17,6,2,63752.35,133.63333333333333,392.35,1,{'lifecycle:transition': 'complete'},regular
413,Create Quotation comparison Map,2011-02-07 05:36:56,2011-02-14 01:15:15,2011-02-14 06:40:15,Magdalena Predutta,352,0.4004533434076313,98,6,5,2,53616.95,5034.316666666667,336.95,1,{'lifecycle:transition': 'complete'},deviant
31,Release Supplier's Invoice,2011-02-13 23:14:34,2011-02-14 06:48:59,2011-02-14 06:50:59,Pedro Alvares,325,0.04127313940309785,0,18,6,2,63768.98333333333,15753.783333333333,408.98333333333335,1,{'lifecycle:transition': 'complete'},deviant
31,Authorize Supplier's Invoice payment,2011-02-14 06:50:59,2011-02-14 06:51:00,2011-02-14 06:51:00,Karalda Nimwada,319,0.0,0,19,6,2,63771.0,2.0166666666666666,411.0,1,{'lifecycle:transition': 'complete'},deviant
31,Pay Invoice,2011-02-14 06:51:00,2011-02-14 06:51:01,2011-02-14 06:58:01,Karalda Nimwada,319,0.055817907064601435,0,20,6,2,63771.01666666667,0.016666666666666666,411.01666666666665,1,{'lifecycle:transition': 'complete'},deviant
1328,Analyze Request for Quotation,2011-02-07 05:37:28,2011-02-14 06:40:15,2011-02-14 07:05:15,Magdalena Predutta,352,0.1774650547789951,99,4,5,2,53617.48333333333,2.0166666666666666,337.48333333333335,1,{'lifecycle:transition': 'complete'},deviant
43_CF,Choose best option,2011-02-13 06:23:32,2011-02-13 23:12:00,2011-02-14 07:17:30,Immanuel Karagianni,328,0.0,0,9,16,2,62906.38333333333,610.7166666666667,986.3833333333333,7,{'lifecycle:transition': 'complete'},deviant
132,Pay Invoice,2011-02-14 06:32:21,2011-02-14 07:28:45,2011-02-14 07:33:45,Karalda Nimwada,319,0.055817907064601435,0,18,7,2,63808.75,56.4,448.75,1,{'lifecycle:transition': 'complete'},regular
419,Choose best option,2011-02-14 00:40:21,2011-02-14 07:34:50,2011-02-14 07:34:50,Elvira Lores,325,0.0,0,8,7,2,63814.833333333336,424.48333333333335,454.8333333333333,1,{'lifecycle:transition': 'complete'},deviant
1328,Amend Request for Quotation,2011-02-14 07:05:15,2011-02-14 09:01:12,2011-02-14 09:10:12,Tesca Lobes,318,0.057329051756705704,0,5,9,2,63901.2,10283.716666666667,541.2,1,{'lifecycle:transition': 'complete'},deviant
413,Analyze Quotation Comparison Map,2011-02-14 06:40:15,2011-02-14 09:24:04,2011-02-14 09:52:04,Alberto Duport,319,0.0646014355874575,0,7,9,2,63924.066666666666,10307.116666666667,564.0666666666667,1,{'lifecycle:transition': 'complete'},deviant
111,Release Purchase Order,2011-02-14 05:01:15,2011-02-14 10:19:20,2011-02-14 10:20:20,Fjodor Kowalski,321,0.032489610880241784,0,15,10,2,63979.333333333336,7149.833333333333,619.3333333333334,1,{'lifecycle:transition': 'complete'},regular
248,Settle Conditions With Supplier,2011-02-07 03:11:40,2011-02-14 07:05:15,2011-02-14 12:52:15,Magdalena Predutta,351,0.8897808840196448,97,15,6,2,53675.2,203.53333333333333,395.2,1,{'lifecycle:transition': 'complete'},deviant
189,Deliver Goods Services,2011-02-07 19:36:12,2011-02-14 00:27:34,2011-02-14 13:16:34,Carmen Finacse,350,2.7682281828485076,22,11,19,2,54456.21666666667,4132.083333333333,1176.2166666666667,1,{'lifecycle:transition': 'complete'},deviant
1259,Analyze Request for Quotation,2011-02-05 19:52:36,2011-02-14 12:52:15,2011-02-14 13:19:15,Magdalena Predutta,354,0.1774650547789951,97,3,11,2,53998.75,2443.983333333333,718.75,1,{'lifecycle:transition': 'complete'},deviant
242,Confirm Purchase Order,2011-02-07 21:13:25,2011-02-14 13:16:34,2011-02-14 13:26:34,Carmen Finacse,348,0.06752927842840951,23,11,21,2,54553.433333333334,8591.883333333333,1273.4333333333334,1,{'lifecycle:transition': 'complete'},deviant
1259,Amend Request for Quotation,2011-02-14 13:19:15,2011-02-14 13:19:16,2011-02-14 13:29:16,Fjodor Kowalski,317,0.057329051756705704,0,4,13,2,64159.26666666667,10160.516666666666,799.2666666666667,1,{'lifecycle:transition': 'complete'},deviant
227,Confirm Purchase Order,2011-02-08 07:50:03,2011-02-14 13:26:34,2011-02-14 13:36:34,Carmen Finacse,348,0.06752927842840951,24,10,7,2,55190.066666666666,6038.366666666667,470.06666666666666,2,{'lifecycle:transition': 'complete'},regular
43,Send Invoice,2011-02-08 08:04:03,2011-02-14 13:36:34,2011-02-14 13:36:34,Carmen Finacse,348,0.0,25,15,8,2,55204.066666666666,5542.85,484.06666666666666,2,{'lifecycle:transition': 'complete'},deviant
43,Release Supplier's Invoice,2011-02-14 13:36:34,2011-02-14 13:36:35,2011-02-14 13:42:35,Karalda Nimwada,317,0.04127313940309785,0,16,13,2,64176.583333333336,8972.516666666666,816.5833333333334,1,{'lifecycle:transition': 'complete'},deviant
43,Authorize Supplier's Invoice payment,2011-02-14 13:42:35,2011-02-14 13:42:36,2011-02-14 13:42:36,Pedro Alvares,317,0.0,0,17,13,2,64182.6,6.016666666666667,822.6,1,{'lifecycle:transition': 'complete'},deviant
43,Pay Invoice,2011-02-14 13:42:36,2011-02-14 13:42:37,2011-02-14 13:50:37,Karalda Nimwada,317,0.055817907064601435,0,18,13,2,64182.61666666667,0.016666666666666666,822.6166666666667,1,{'lifecycle:transition': 'complete'},deviant
413,Choose best option,2011-02-14 09:52:04,2011-02-14 14:52:52,2011-02-14 14:52:52,Esmana Liubiata,317,0.0,0,8,14,2,64252.86666666667,328.8,892.8666666666667,1,{'lifecycle:transition': 'complete'},deviant
371,Settle Conditions With Supplier,2011-02-08 16:46:24,2011-02-14 05:10:47,2011-02-14 15:10:47,Francois de Perrier,352,0.8897808840196448,56,8,16,2,55726.416666666664,0.016666666666666666,1006.4166666666666,2,{'lifecycle:transition': 'complete'},regular
210,Deliver Goods Services,2011-02-10 16:39:34,2011-02-14 00:47:21,2011-02-14 16:03:21,Kiu Kan,354,2.7682281828485076,3,12,13,2,59831.55,5276.483333333334,791.55,5,{'lifecycle:transition': 'complete'},deviant
189,Release Purchase Order,2011-02-14 13:16:34,2011-02-14 16:58:26,2011-02-14 16:59:26,Elvira Lores,317,0.032489610880241784,0,12,16,2,64378.433333333334,9922.216666666667,1018.4333333333333,1,{'lifecycle:transition': 'complete'},deviant
368,Settle Conditions With Supplier,2011-02-08 14:39:28,2011-02-14 04:38:50,2011-02-14 19:03:50,Karel de Groot,352,0.8897808840196448,58,9,21,2,56037.333333333336,437.8666666666667,1317.3333333333333,2,{'lifecycle:transition': 'complete'},deviant
